IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,Agent,Company,DaysInWaitingList,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Corporate,Direct,TA/TO,Deposit,RoomTypeDifference,Contract,Group,Transient,Transient-Party
0,152,2017,April,14,5,0,4,2,0,0,1,0,0,0,2,0,1,0,48.0,0,0,0,0,1,0,1,0,0,0,1
0,52,2016,November,46,12,2,5,2,0,0,1,0,0,0,0,1,0,0,29.0,0,0,0,0,1,0,1,0,0,1,0
0,31,2016,October,43,16,1,0,2,0,0,1,0,0,0,0,1,0,0,96.0,1,1,0,1,0,0,0,0,0,1,0
0,90,2017,January,1,7,2,5,2,0,0,1,0,0,0,0,1,0,0,35.95,0,1,0,0,1,0,0,0,0,1,0
0,328,2016,June,25,12,4,5,2,0,0,1,0,0,0,0,1,0,0,62.48,0,0,0,0,1,0,0,1,0,0,0
0,18,2017,February,7,18,2,4,2,0,0,1,0,0,0,0,1,0,0,34.0,0,0,0,0,1,0,0,0,0,1,0
1,208,2016,August,32,2,4,12,2,0,0,1,0,0,0,0,1,0,0,141.1,0,0,0,0,1,0,0,0,0,1,0
0,66,2017,May,19,13,2,5,2,0,0,1,0,0,0,1,1,0,0,165.0,0,0,0,0,1,0,0,0,0,0,1
0,2,2015,September,40,30,0,3,1,0,0,1,0,0,0,0,1,0,0,58.5,0,0,0,0,1,0,0,0,0,0,1
0,36,2015,December,53,27,2,0,2,0,0,1,0,0,0,1,1,0,0,55.4,1,0,0,0,1,0,1,0,0,1,0
0,57,2016,June,25,12,2,3,2,2,0,1,0,0,0,0,1,0,0,201.0,1,0,0,0,1,0,0,0,0,1,0
0,49,2015,September,40,29,1,5,2,0,0,1,0,0,0,0,1,0,0,105.67,0,1,0,0,1,0,1,0,0,1,0
0,386,2016,October,43,20,1,3,2,0,0,1,0,0,0,0,0,0,0,49.0,0,0,1,0,0,0,0,0,0,0,1
0,162,2016,March,13,24,0,3,2,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0,1,0,0,0,0,0,1
0,191,2017,February,8,23,4,10,2,0,0,1,0,0,0,0,1,0,0,52.0,1,1,0,0,1,0,0,0,0,1,0
1,123,2016,October,43,19,2,5,2,0,0,1,0,0,0,0,1,0,0,58.0,0,1,0,0,1,0,0,0,0,1,0
0,1,2015,December,53,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0
0,45,2016,November,48,25,0,2,2,0,0,1,0,0,0,0,0,0,0,67.8,0,1,0,1,0,0,1,0,0,1,0
1,206,2016,December,51,17,6,12,2,0,0,1,0,0,0,0,1,0,0,34.8,0,0,0,0,1,0,0,0,0,1,0
0,19,2017,March,10,7,0,4,2,0,0,1,0,0,0,0,0,0,0,75.0,1,0,0,1,0,0,0,0,0,0,1
0,8,2015,December,50,9,0,1,1,0,0,1,0,0,0,0,0,1,0,25.0,0,0,1,0,0,0,0,0,0,1,0
0,97,2016,May,23,30,4,10,2,0,0,1,0,0,0,0,0,0,0,96.9,0,2,0,1,0,0,0,0,0,1,0
1,40,2017,January,3,16,1,2,1,0,0,0,0,0,0,1,0,0,0,55.0,0,0,0,1,0,0,0,0,0,0,1
0,6,2017,March,9,1,1,4,2,0,0,1,0,0,0,1,0,1,0,37.0,0,0,1,0,0,0,0,0,0,0,1
0,2,2015,August,34,16,2,1,2,0,1,1,0,0,0,0,1,0,0,159.33,0,3,0,0,1,0,1,0,0,1,0
1,177,2016,June,26,20,1,5,2,0,0,1,0,0,0,0,1,0,0,85.5,0,0,0,0,1,1,0,0,0,1,0
0,196,2016,December,53,30,1,2,2,0,0,0,0,0,0,1,0,1,0,114.0,0,1,0,0,1,0,0,0,0,0,1
1,237,2017,June,25,19,2,5,2,0,0,1,0,0,0,0,1,0,0,108.9,0,0,0,0,1,0,0,1,0,0,0
0,139,2017,March,12,25,2,5,2,0,0,1,0,0,0,0,1,0,0,42.0,0,1,0,0,1,0,1,0,0,1,0
0,41,2016,August,35,27,2,1,2,0,0,1,0,0,0,0,1,0,0,241.0,0,1,0,0,1,0,0,0,0,1,0
1,215,2016,June,23,1,0,3,2,0,0,1,0,0,0,0,1,0,0,110.0,0,0,0,0,1,1,0,0,0,1,0
0,84,2015,August,33,13,2,8,3,0,0,1,0,0,0,0,0,0,0,147.2,0,2,0,1,0,0,0,0,0,1,0
0,74,2015,October,44,25,2,5,2,0,0,1,0,0,0,0,1,0,0,39.68,0,0,0,0,1,0,0,0,0,1,0
0,34,2016,March,11,7,1,4,2,0,0,1,0,0,0,0,1,0,0,56.0,0,0,0,0,1,0,0,0,0,1,0
0,29,2016,June,23,4,2,5,2,0,0,1,0,0,0,1,1,0,0,129.77,1,0,0,0,1,0,0,0,0,1,0
1,222,2015,September,38,15,1,5,2,0,0,1,0,25,0,0,1,0,0,49.95,0,0,1,0,0,1,0,0,0,1,0
0,24,2016,July,30,21,0,0,2,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0
1,82,2015,August,31,1,2,5,2,2,0,1,0,0,0,0,1,0,0,222.14,0,0,0,0,1,0,0,0,0,1,0
0,99,2015,September,38,15,0,5,2,0,0,1,0,0,0,0,1,0,0,55.79,0,0,0,0,1,0,0,0,0,1,0
0,29,2017,March,11,18,2,6,1,0,0,1,0,0,0,1,0,0,0,100.0,0,0,0,1,0,0,0,0,0,0,1
0,116,2017,May,21,27,2,2,2,0,0,1,0,0,0,1,1,0,0,40.95,0,0,0,0,1,0,0,0,0,1,0
0,20,2016,September,40,30,0,2,2,0,0,1,0,0,4,1,0,1,0,129.3,1,0,1,0,0,0,0,0,0,1,0
0,136,2016,March,13,24,0,3,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1
1,153,2016,March,12,13,2,0,2,0,0,1,0,0,0,0,1,0,0,40.5,0,1,0,0,1,0,0,0,0,1,0
0,165,2015,December,53,30,0,4,2,0,0,0,0,0,0,0,1,0,122,136.5,0,0,0,0,1,0,0,0,0,0,1
1,65,2016,October,41,4,0,1,2,0,0,1,0,0,0,0,1,0,0,79.0,0,0,0,0,1,0,0,0,0,1,0
1,113,2016,August,33,8,1,4,2,1,0,1,0,0,0,1,1,0,0,246.5,0,1,0,0,1,0,0,0,0,1,0
0,2,2016,March,12,16,0,1,1,0,0,1,0,0,0,0,1,0,0,43.0,0,0,0,0,1,0,1,0,0,1,0
0,17,2017,July,26,1,0,1,2,0,0,1,0,0,0,0,1,0,0,160.0,1,2,0,0,1,0,1,0,0,1,0
0,10,2017,February,6,6,1,1,2,0,0,0,0,0,0,1,0,1,0,90.0,0,0,1,0,0,0,0,0,0,0,1
1,20,2016,November,45,2,2,5,1,0,0,1,0,0,0,0,1,0,0,95.91,0,0,0,0,1,0,0,0,0,1,0
0,35,2016,December,50,8,0,2,2,0,0,1,0,0,0,0,1,0,0,48.0,0,1,0,0,1,0,0,0,0,1,0
0,20,2017,May,20,18,0,3,2,0,0,1,0,0,0,0,1,0,0,91.67,0,0,0,1,0,0,0,0,0,1,0
0,272,2015,September,40,30,0,3,2,0,0,1,0,0,0,0,1,0,0,73.0,0,0,0,0,1,0,1,0,0,0,1
0,4,2015,September,38,14,1,4,2,0,0,1,0,0,0,0,1,0,0,102.24,1,0,0,0,1,0,0,0,0,1,0
0,7,2017,March,13,29,0,2,2,0,0,1,0,0,0,0,1,0,0,42.0,0,0,0,0,1,0,0,0,0,1,0
1,60,2016,April,15,3,2,0,2,1,0,1,0,0,0,1,1,0,0,89.0,0,2,0,0,1,0,0,0,0,1,0
0,7,2016,July,31,29,0,2,2,0,0,1,0,0,0,0,1,0,0,221.1,1,0,0,1,0,0,0,0,0,1,0
0,2,2017,June,25,22,0,1,2,0,0,1,0,0,0,0,1,0,0,126.0,0,1,0,0,1,0,0,0,0,1,0
0,97,2016,December,53,28,2,5,2,0,0,1,0,0,0,0,1,0,0,134.14,0,1,0,0,1,0,0,0,0,1,0
1,112,2016,February,7,12,0,2,2,0,0,1,0,0,0,0,1,0,0,68.0,0,0,0,0,1,0,0,0,0,0,1
0,18,2017,February,7,13,1,2,2,0,0,1,0,0,0,0,1,0,0,60.0,0,0,0,0,1,0,1,0,0,1,0
1,93,2017,May,18,5,2,5,2,0,0,1,0,0,0,0,1,0,0,100.0,0,2,0,0,1,0,0,0,0,1,0
1,94,2017,June,24,12,3,5,2,2,0,1,0,0,0,0,1,0,0,160.0,0,1,0,0,1,0,0,0,0,1,0
0,73,2017,April,15,15,2,1,1,1,0,1,0,0,0,0,1,0,0,64.17,0,0,0,0,1,0,0,0,0,1,0
0,22,2016,April,18,26,0,3,2,1,0,1,0,0,0,1,0,0,0,23.5,1,0,0,1,0,0,1,0,0,1,0
0,72,2016,February,6,6,2,1,2,0,0,0,0,0,0,0,0,0,0,73.33,0,0,0,1,0,0,0,0,0,0,1
1,190,2016,August,32,2,2,5,3,1,0,1,0,0,0,0,1,0,0,250.0,0,0,0,0,1,0,0,0,0,1,0
1,210,2017,August,31,5,2,5,2,0,0,1,0,0,0,0,1,0,0,198.0,0,2,0,0,1,0,0,0,0,1,0
0,305,2016,August,35,21,2,5,3,0,0,1,0,0,0,3,1,0,0,178.08,0,1,0,0,1,0,0,0,0,1,0
1,124,2015,September,38,19,2,3,2,0,0,1,0,0,0,0,1,0,0,83.0,0,0,0,0,1,0,0,0,0,1,0
0,2,2017,August,32,6,1,0,2,0,0,1,0,0,0,0,1,0,0,230.0,0,3,0,0,1,0,0,0,0,1,0
1,73,2016,August,35,27,0,1,2,0,0,1,0,0,0,0,1,0,0,189.0,0,0,0,0,1,0,0,0,0,1,0
0,6,2016,July,28,5,0,4,2,0,0,1,0,0,0,0,1,0,0,86.0,0,0,0,0,1,0,0,0,0,1,0
0,44,2017,February,8,19,2,2,2,0,0,1,0,0,0,0,1,0,0,72.38,0,0,0,0,1,0,0,1,0,0,0
0,108,2017,July,30,29,2,3,2,0,0,1,0,0,0,1,1,0,0,260.6,0,2,0,0,1,0,0,0,0,1,0
0,11,2016,August,35,22,2,5,3,1,0,1,0,0,0,0,1,0,0,292.71,0,0,0,0,1,0,0,0,0,1,0
0,143,2015,July,28,9,1,3,2,0,0,1,0,0,0,0,1,0,0,58.23,0,1,0,0,1,0,0,1,0,0,0
0,26,2017,March,11,14,0,5,2,0,0,1,0,0,0,0,0,0,0,80.0,0,0,0,1,0,0,1,0,0,0,1
0,1,2017,June,23,7,0,1,1,0,0,1,1,0,9,0,1,0,0,162.0,1,4,0,0,1,0,0,0,0,1,0
0,11,2015,July,30,24,0,2,2,0,0,1,0,0,0,0,0,0,0,150.0,0,1,0,1,0,0,1,0,0,1,0
0,72,2015,August,33,9,2,5,2,0,0,1,0,0,0,0,1,0,0,133.0,0,1,0,0,1,0,0,0,0,1,0
0,18,2016,October,43,16,2,2,2,0,0,1,0,0,0,1,1,0,0,46.0,0,1,0,0,1,0,1,1,0,0,0
0,39,2017,June,25,19,1,2,2,0,0,1,0,0,0,0,1,0,0,206.0,1,1,0,0,1,0,0,0,0,1,0
0,146,2016,May,19,6,2,2,1,0,0,1,0,0,0,0,1,0,0,44.1,0,0,0,0,1,0,1,0,0,0,1
1,381,2017,July,30,27,0,1,2,0,0,1,0,0,0,0,1,0,0,180.0,0,1,0,0,1,0,0,0,0,1,0
0,252,2017,April,16,22,2,5,2,0,0,1,0,0,0,2,1,0,0,76.8,0,0,0,0,1,0,0,0,0,0,1
0,4,2016,January,3,11,1,1,1,0,0,1,1,0,2,1,0,1,0,44.0,1,0,0,1,0,0,0,0,0,1,0
0,81,2017,May,20,16,0,4,2,0,0,1,0,0,0,0,1,0,0,45.5,0,0,0,0,1,0,0,0,0,1,0
0,3,2017,January,1,7,0,1,1,0,0,1,0,0,0,0,1,0,0,39.0,0,1,0,0,1,0,1,0,0,0,1
0,222,2015,September,38,14,1,1,2,0,0,1,0,0,0,0,1,0,0,80.0,0,0,0,0,1,0,1,0,0,0,1
0,245,2017,May,19,9,0,3,2,0,0,1,0,0,0,0,1,0,0,43.2,0,1,0,0,1,0,0,0,0,1,0
0,1,2015,November,45,3,0,2,1,0,0,1,0,0,1,0,0,1,0,35.0,0,0,1,0,0,0,0,0,0,1,0
0,110,2016,January,1,2,2,5,2,0,0,1,0,0,0,0,1,0,0,46.93,0,3,0,0,1,0,1,0,0,1,0
0,169,2016,August,32,5,4,10,2,0,0,1,0,0,0,0,1,0,0,142.0,0,0,0,0,1,0,0,0,0,1,0
1,17,2017,July,28,15,3,6,3,0,0,1,0,0,0,0,1,0,0,234.67,0,1,0,0,1,0,0,0,0,1,0
0,63,2016,August,36,30,0,1,1,0,0,1,0,0,0,0,1,0,0,112.0,0,0,0,0,1,0,1,0,0,0,1
0,0,2016,October,43,22,2,1,2,0,0,1,0,0,0,1,0,0,0,89.0,0,0,0,1,0,0,0,0,0,1,0
0,3,2017,August,34,23,0,1,2,0,0,1,0,0,0,0,1,0,0,189.0,0,2,0,0,1,0,0,0,0,1,0
0,124,2015,September,38,15,2,7,2,0,0,1,0,0,0,0,1,0,0,73.5,0,1,0,0,1,0,0,0,0,1,0
0,40,2016,December,49,1,2,5,2,0,0,0,0,0,0,0,1,0,0,64.0,0,0,0,0,1,0,0,0,0,1,0
0,30,2016,March,11,7,1,5,1,0,0,0,0,0,0,1,1,0,0,48.7,0,0,0,0,1,0,0,0,0,0,1
0,0,2016,December,51,12,1,0,2,0,0,1,0,0,0,0,1,0,0,41.11,1,1,0,0,1,0,1,0,0,1,0
1,11,2016,March,13,20,1,0,1,0,0,1,0,0,0,0,0,1,0,40.0,0,0,1,0,0,0,0,0,0,1,0
0,107,2015,July,27,2,2,5,2,0,0,1,0,0,0,0,1,0,0,110.7,0,2,0,0,1,0,0,0,0,1,0
0,32,2016,June,25,17,0,1,1,0,0,1,0,0,0,0,0,0,0,57.0,0,0,0,1,0,0,0,0,0,1,0
1,1,2016,September,37,7,0,3,1,0,0,1,0,0,0,0,1,0,0,150.0,0,0,0,0,1,0,0,0,0,1,0
0,83,2016,July,31,26,0,4,2,0,0,0,0,0,0,1,1,0,0,220.5,1,1,0,0,1,0,0,0,0,1,0
1,30,2015,July,31,30,0,3,2,0,0,1,0,0,0,0,1,0,0,146.67,0,2,0,0,1,0,0,0,0,1,0
0,27,2016,April,16,11,1,2,2,0,0,1,0,0,0,1,1,0,0,72.0,0,1,0,1,0,0,0,0,0,1,0
0,139,2015,October,41,7,4,10,2,0,0,1,0,0,0,5,1,0,0,80.23,0,0,0,0,1,0,0,0,0,1,0
0,222,2015,September,38,14,1,1,1,0,0,1,0,0,0,2,1,0,0,59.0,0,0,0,0,1,0,0,0,0,0,1
0,22,2016,July,29,14,1,3,2,2,0,1,0,0,0,1,1,0,0,186.5,0,0,0,1,0,0,0,0,0,1,0
1,22,2016,December,50,8,0,3,2,0,0,0,0,0,0,0,1,0,0,80.0,0,0,0,0,1,0,0,0,0,0,1
0,115,2016,August,36,28,2,1,2,2,0,1,0,0,0,0,1,0,0,243.0,1,0,0,0,1,0,1,0,0,0,1
1,37,2017,June,23,10,2,2,2,2,0,1,0,0,0,0,1,0,0,228.0,0,1,0,0,1,0,0,0,0,1,0
1,244,2015,September,36,2,2,5,2,0,0,1,0,1,0,0,1,0,0,8.0,0,0,0,0,1,0,0,0,0,0,1
0,104,2017,June,25,21,2,5,1,0,0,1,0,0,0,0,1,0,0,111.0,0,1,0,0,1,0,0,0,0,1,0
0,165,2016,December,52,23,1,2,1,0,0,1,0,0,1,1,0,0,0,55.53,0,1,0,1,0,0,0,0,0,0,1
0,13,2016,February,6,5,0,2,2,0,0,1,0,0,0,1,1,0,0,59.0,1,1,0,0,1,0,1,0,0,1,0
0,7,2015,November,47,21,0,1,2,0,0,1,0,0,0,0,0,1,0,32.0,0,0,1,0,0,0,1,0,0,0,1
1,20,2016,September,40,25,2,2,2,0,0,1,0,0,0,0,1,0,0,162.1,0,0,0,1,0,0,0,0,0,1,0
0,3,2016,May,23,30,1,0,1,0,0,1,1,0,4,0,1,0,0,62.0,1,0,0,0,1,0,0,0,0,1,0
0,7,2015,December,50,7,1,0,2,1,0,1,0,0,0,0,1,0,0,32.5,1,1,0,0,1,0,1,0,0,1,0
0,220,2017,July,30,26,4,10,2,0,0,1,0,0,0,0,1,0,0,160.84,0,1,0,0,1,0,0,0,0,1,0
1,211,2016,November,45,5,2,1,2,0,0,1,0,0,0,0,1,0,0,30.0,0,0,0,0,1,1,0,0,0,1,0
1,73,2015,August,32,7,2,5,2,2,0,1,0,0,0,0,1,0,0,169.0,0,0,0,0,1,0,0,0,0,1,0
0,40,2016,August,36,29,2,5,2,1,0,1,0,0,0,0,1,0,0,107.0,0,0,0,0,1,0,0,0,0,1,0
0,27,2016,July,29,11,1,3,3,1,0,1,0,0,0,0,1,0,0,224.0,0,0,0,0,1,0,0,0,0,1,0
0,21,2016,December,51,12,1,3,2,0,0,1,0,0,0,0,1,0,0,54.0,1,1,0,0,1,0,1,0,0,1,0
1,10,2016,September,37,5,1,1,2,1,0,1,0,0,0,0,1,0,0,197.1,0,0,0,1,0,0,0,0,0,1,0
0,194,2017,August,33,14,2,5,2,1,0,1,0,0,0,0,1,0,0,201.6,0,2,0,0,1,0,0,0,0,1,0
0,1,2016,March,11,12,0,1,2,0,0,1,0,0,0,0,1,0,0,78.0,0,0,0,0,1,0,1,0,0,1,0
0,4,2017,January,2,13,0,1,2,0,0,1,0,0,0,0,1,0,0,38.4,0,0,0,0,1,0,1,0,0,0,1
0,14,2016,April,16,11,1,2,2,0,0,1,0,0,0,0,1,0,0,73.15,0,1,0,0,1,0,0,0,0,1,0
0,159,2017,July,29,16,4,6,2,0,0,1,0,0,0,2,1,0,0,132.05,0,1,0,0,1,0,0,0,0,1,0
0,327,2016,September,38,12,2,5,2,0,0,1,0,0,0,0,1,0,0,68.4,0,1,0,0,1,0,0,0,0,1,0
0,0,2017,January,5,31,0,1,1,0,0,1,1,0,1,0,0,0,0,40.0,0,0,0,0,1,0,0,0,0,1,0
0,104,2017,May,18,1,1,5,2,0,0,1,0,0,0,0,1,0,0,68.4,0,0,0,0,1,0,0,0,0,1,0
1,181,2016,October,43,16,2,1,2,0,0,1,0,0,0,0,1,0,0,37.0,0,0,0,0,1,1,0,0,0,1,0
0,152,2016,August,32,2,0,5,2,0,0,1,0,0,0,0,1,0,0,174.0,0,2,0,0,1,0,0,0,0,1,0
1,52,2017,May,19,12,1,2,2,2,0,1,0,0,0,0,1,0,0,125.0,0,1,0,0,1,0,0,0,0,1,0
0,386,2016,October,43,20,1,3,2,0,0,1,0,0,0,0,0,0,0,49.0,0,0,1,0,0,0,0,0,0,0,1
0,54,2015,July,29,13,1,2,2,0,0,1,0,0,0,0,1,0,0,88.2,0,1,0,0,1,0,0,0,0,1,0
1,214,2017,April,15,10,1,1,2,0,0,1,0,0,0,0,1,0,0,43.2,0,0,0,0,1,0,0,0,0,1,0
1,149,2015,September,38,13,2,1,2,0,0,1,0,0,0,1,1,0,0,73.8,0,1,0,0,1,0,0,0,0,1,0
0,30,2016,August,32,1,1,1,2,0,1,1,0,0,0,1,1,0,0,189.42,0,2,0,0,1,0,0,0,0,1,0
0,21,2016,August,33,11,0,2,2,0,0,1,0,0,0,0,1,0,0,296.0,0,0,0,0,1,0,1,0,0,1,0
0,30,2015,August,35,24,1,0,3,0,0,1,0,0,0,0,1,0,0,233.0,1,1,0,1,0,0,1,0,0,1,0
0,253,2017,July,27,7,0,2,2,0,0,1,0,0,0,0,0,0,0,89.1,0,0,0,1,0,0,0,0,0,1,0
1,57,2015,August,35,27,1,3,2,0,1,1,0,0,0,0,1,0,0,133.0,0,1,0,0,1,0,0,0,0,1,0
0,5,2017,January,4,25,0,1,2,0,0,1,0,0,0,0,1,0,0,60.0,0,2,0,0,1,0,1,0,0,1,0
0,239,2015,September,38,19,1,1,1,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,1,0,0,0,1
0,171,2016,July,28,7,2,8,2,0,0,1,0,0,0,0,1,0,0,106.55,0,0,0,0,1,0,0,1,0,0,0
0,3,2016,December,51,14,2,8,2,0,0,1,0,0,0,0,1,0,0,78.0,0,1,0,0,1,0,0,0,0,1,0
1,349,2017,July,28,9,2,4,2,2,0,1,0,0,0,2,1,0,0,178.75,0,0,0,1,0,0,0,0,0,1,0
0,131,2016,October,42,9,2,0,2,0,0,1,0,0,0,0,0,0,0,55.0,0,1,0,1,0,0,0,0,0,1,0
0,454,2016,August,36,29,3,8,2,0,0,1,0,0,0,1,1,0,0,69.58,0,1,0,0,1,0,0,1,0,0,0
0,11,2015,December,49,5,2,1,2,0,0,0,0,0,0,0,1,0,0,68.0,0,0,0,0,1,0,0,0,0,0,1
1,60,2015,July,29,18,2,6,2,0,0,1,0,0,0,0,1,0,0,167.0,0,0,0,0,1,0,0,0,0,1,0
0,62,2015,August,35,25,0,2,2,0,0,1,0,0,0,0,1,0,0,132.6,1,1,0,0,1,0,1,0,0,1,0
1,103,2016,January,2,9,2,6,2,2,0,1,0,0,0,0,1,0,0,77.4,0,1,0,0,1,0,0,0,0,1,0
0,236,2016,May,20,12,0,3,2,0,0,1,0,0,0,0,1,0,0,50.0,1,0,0,0,1,0,0,0,0,0,1
1,78,2015,October,41,9,1,2,2,0,0,1,0,0,0,0,1,0,0,92.0,0,0,0,0,1,1,0,0,0,1,0
0,339,2017,March,10,11,2,5,2,0,0,1,0,0,0,0,1,0,0,64.0,0,0,0,0,1,0,0,0,0,0,1
0,1,2017,June,26,30,0,2,2,0,0,1,0,0,0,1,1,0,0,185.0,1,1,0,1,0,0,0,0,0,1,0
0,207,2017,March,11,16,1,3,2,0,0,1,0,0,0,0,1,0,0,37.8,0,3,0,0,1,0,1,0,0,1,0
0,0,2016,April,15,7,0,1,1,0,0,1,1,0,0,1,1,0,0,56.0,0,0,0,0,1,0,0,0,0,1,0
1,101,2017,July,29,21,2,5,2,0,0,1,0,0,0,0,1,0,0,245.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,February,8,20,0,1,2,0,0,1,0,0,0,0,0,0,0,65.0,0,0,0,1,0,0,1,0,0,1,0
0,62,2016,April,18,25,1,3,1,0,0,1,0,0,0,0,1,0,0,53.01,0,0,0,0,1,0,0,0,0,1,0
1,50,2016,September,37,8,0,3,4,1,0,1,0,0,0,0,1,0,0,254.0,0,0,0,1,0,0,0,0,0,1,0
0,217,2016,July,29,12,1,5,2,0,0,1,0,0,0,0,1,0,0,90.0,0,1,0,0,1,0,1,0,0,1,0
0,43,2016,November,45,5,2,5,2,0,0,1,0,0,0,0,1,0,0,46.8,0,2,0,0,1,0,0,0,0,1,0
0,33,2015,December,53,28,1,2,2,0,0,1,0,0,0,0,1,0,0,43.38,0,1,0,0,1,0,0,0,0,1,0
0,154,2016,October,44,24,2,5,2,0,0,1,0,0,0,0,1,0,0,54.2,0,1,0,1,0,0,0,0,0,1,0
1,93,2015,December,51,19,0,1,2,0,0,1,0,0,0,0,0,0,0,80.0,0,0,0,1,0,1,0,0,0,1,0
1,100,2016,November,47,17,1,3,2,0,0,1,0,0,0,0,0,0,0,34.0,0,0,0,1,0,0,0,0,0,0,1
0,225,2015,September,36,3,2,3,2,0,0,1,0,0,0,1,1,0,0,152.0,0,2,0,0,1,0,0,0,0,1,0
0,83,2016,April,16,13,0,3,2,0,0,1,0,0,0,1,1,0,0,84.0,1,0,0,0,1,0,1,0,0,1,0
0,36,2016,September,38,12,1,2,2,0,0,1,0,0,0,0,1,0,0,151.0,1,1,0,0,1,0,0,0,0,1,0
1,259,2015,September,38,17,0,3,1,0,0,1,0,1,0,0,0,1,0,33.3,0,0,1,0,0,1,0,0,0,1,0
1,0,2017,August,33,17,0,1,2,0,0,1,0,0,0,0,0,0,0,200.0,0,0,0,1,0,0,0,0,0,1,0
0,31,2017,April,14,3,1,2,2,0,0,1,0,0,0,0,1,0,0,75.0,0,1,0,0,1,0,0,0,0,1,0
0,139,2017,July,30,29,2,2,2,0,0,1,0,0,0,0,1,0,0,234.0,1,2,0,0,1,0,0,0,0,1,0
1,253,2015,September,37,12,2,5,2,0,0,1,0,1,0,0,1,0,0,58.95,0,0,0,0,1,1,0,0,0,1,0
0,0,2015,November,48,26,0,1,1,0,0,1,1,0,1,0,0,0,0,38.0,0,0,0,1,0,0,1,0,0,1,0
0,61,2016,January,2,5,0,4,2,0,0,1,0,0,0,0,1,0,0,45.0,0,1,0,0,1,0,0,0,0,1,0
1,168,2017,July,27,6,0,3,2,0,0,1,0,0,0,0,1,0,0,142.67,0,2,0,0,1,0,0,0,0,1,0
1,11,2015,August,34,16,1,0,2,0,0,1,0,0,0,0,0,1,0,185.0,0,0,1,0,0,0,0,0,0,1,0
0,196,2016,December,53,30,1,2,2,0,0,0,0,0,0,0,0,1,0,114.0,0,0,0,0,1,0,0,0,0,0,1
0,0,2015,December,49,3,0,1,1,0,0,1,0,0,0,0,1,0,0,25.0,0,0,0,0,1,0,1,0,0,1,0
1,240,2015,November,45,6,2,6,2,0,0,1,0,1,0,0,1,0,0,59.4,0,1,0,0,1,0,0,0,0,1,0
0,4,2017,February,8,19,1,0,2,0,0,1,0,0,0,1,1,0,0,87.0,1,1,0,0,1,0,0,0,0,1,0
0,75,2015,September,39,22,2,5,2,0,0,1,0,0,0,0,1,0,0,86.14,0,2,0,0,1,0,0,0,0,1,0
0,47,2016,October,43,18,0,1,2,0,0,1,0,0,0,0,1,0,0,72.0,0,0,0,0,1,0,0,0,0,0,1
0,123,2016,May,23,31,2,5,2,0,0,1,0,0,0,0,1,0,0,68.4,0,0,0,0,1,0,0,0,0,1,0
0,0,2017,January,4,26,0,1,2,0,0,1,0,0,0,0,0,0,0,45.0,0,0,0,1,0,0,0,0,0,1,0
0,132,2017,June,24,13,2,9,2,0,0,1,0,0,0,0,1,0,0,155.82,1,1,0,0,1,0,0,0,0,1,0
0,145,2017,June,25,18,2,2,2,0,0,1,0,0,0,0,1,0,0,58.7,0,0,0,0,1,0,0,0,0,1,0
0,0,2017,April,15,11,0,1,1,0,0,1,1,1,25,0,1,0,0,45.0,0,0,1,0,0,0,1,0,0,1,0
0,11,2015,August,34,21,2,4,2,0,0,1,0,0,0,0,1,0,0,175.17,0,1,0,0,1,0,0,0,0,1,0
0,45,2015,October,44,30,1,2,2,0,0,1,0,0,0,0,1,0,0,54.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2017,February,8,22,0,1,2,0,0,1,0,0,0,0,1,0,0,68.0,0,0,0,0,1,0,0,0,0,0,1
0,103,2016,February,7,10,2,4,1,0,0,1,0,0,0,0,1,0,0,35.1,0,0,0,0,1,0,1,0,0,1,0
0,4,2017,January,2,14,0,1,2,0,0,1,0,0,0,0,1,0,0,100.0,0,1,0,0,1,0,1,0,0,0,1
0,1,2017,March,9,2,0,1,2,0,0,1,0,0,1,0,0,0,0,8.0,0,0,0,1,0,0,0,0,0,1,0
1,53,2016,October,44,27,1,3,2,0,0,1,0,0,0,0,1,0,0,70.75,0,3,0,0,1,0,0,0,0,1,0
0,0,2015,July,27,2,0,1,2,0,0,1,0,0,0,0,1,0,0,117.9,0,2,0,0,1,0,1,0,0,1,0
0,0,2015,December,52,22,0,1,1,0,0,1,0,0,0,0,0,1,0,25.0,0,0,1,0,0,0,0,0,0,1,0
0,203,2017,May,21,25,0,3,2,0,0,1,0,0,0,0,0,1,0,60.0,0,0,0,0,1,0,0,0,0,0,1
