IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,Agent,Company,DaysInWaitingList,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Corporate,Direct,GDS,TA/TO,Deposit,RoomTypeDifference,Contract,Group,Transient,Transient-Party
0,237,2017,March,13,27,1,5,2,0.0,0,1,0,0,0,0,1,0,0,89.13,0,0,0,0,0,1,0,0,0,0,1,0
0,6,2017,May,20,14,2,1,1,0.0,0,1,0,0,0,0,0,1,0,110.0,0,0,1,0,0,0,0,0,0,0,0,1
1,196,2016,August,36,30,0,3,2,0.0,0,0,0,0,0,0,1,0,0,85.5,0,0,0,0,0,1,0,0,0,0,1,0
1,110,2017,April,17,26,1,4,2,1.0,0,1,0,0,0,0,1,0,0,136.8,0,0,0,0,0,1,0,0,0,0,1,0
1,156,2017,April,17,26,0,3,2,0.0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
0,38,2016,June,24,9,0,2,2,0.0,0,1,0,0,0,0,1,0,0,141.68,0,1,0,0,0,1,0,0,0,0,1,0
0,0,2016,June,26,20,1,1,2,0.0,0,1,0,0,0,0,1,0,0,149.0,0,1,0,0,0,1,0,0,0,0,1,0
1,79,2015,November,46,13,0,2,2,0.0,0,1,0,0,0,0,1,0,69,75.0,0,0,0,0,0,1,1,0,0,0,1,0
1,185,2016,December,51,16,1,2,2,0.0,0,1,0,0,0,0,1,0,0,103.5,0,0,0,0,0,1,0,0,0,0,1,0
0,58,2016,November,47,19,2,1,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,1,0,0,0,1,0,1,0,0,1,0
1,65,2015,September,36,5,1,1,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
1,147,2017,April,14,8,2,2,1,0.0,0,1,0,0,0,0,1,0,0,108.0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,2016,May,19,4,0,1,3,0.0,0,1,0,0,0,0,0,0,0,0.0,1,3,0,1,0,0,0,0,0,0,1,0
1,14,2015,October,44,29,1,3,2,0.0,0,1,0,1,0,0,1,0,0,179.86,0,0,0,0,0,1,0,0,1,0,0,0
0,4,2016,February,8,16,0,1,2,0.0,0,0,0,0,0,0,1,0,0,79.0,0,0,0,0,0,1,0,0,0,0,0,1
0,154,2017,July,29,17,1,3,2,0.0,0,1,0,0,0,0,1,0,0,107.1,0,1,0,0,0,1,0,0,0,0,0,1
1,251,2017,April,16,21,1,2,2,0.0,0,1,0,0,0,0,1,0,0,109.8,0,2,0,0,0,1,0,0,0,0,1,0
1,2,2016,September,39,23,0,2,1,0.0,0,1,0,0,0,0,0,0,0,120.0,0,0,0,1,0,0,0,0,0,0,1,0
1,38,2017,January,2,14,0,1,1,0.0,0,1,0,0,0,0,0,1,0,75.0,0,0,1,0,0,0,1,0,0,0,1,0
0,140,2015,November,47,18,0,3,2,0.0,0,1,0,0,0,0,1,0,87,75.0,0,1,0,0,0,1,0,0,0,0,0,1
1,138,2016,June,27,29,0,3,2,0.0,0,1,0,0,0,0,1,0,0,109.8,0,1,0,0,0,1,0,0,0,0,1,0
0,12,2017,May,21,23,0,1,1,0.0,0,0,0,0,0,0,1,0,0,120.0,0,2,0,0,0,1,0,0,0,0,1,0
0,2,2017,May,22,31,0,4,2,1.0,0,1,0,0,0,1,1,0,0,187.0,0,4,0,1,0,0,0,0,0,0,1,0
1,249,2016,October,44,28,1,2,2,0.0,0,1,0,0,0,0,1,0,0,96.3,0,0,0,0,0,1,0,0,0,0,1,0
0,91,2017,July,30,23,2,2,2,0.0,0,0,0,0,0,0,1,0,0,125.0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,2017,February,9,27,1,3,2,0.0,0,0,0,0,0,0,1,0,0,74.8,0,0,0,0,0,1,0,0,0,0,1,0
1,356,2015,October,41,8,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,1,0,0,0
1,13,2016,April,18,25,1,2,2,0.0,0,0,0,0,0,0,1,0,0,109.0,0,0,0,0,0,1,0,0,0,0,1,0
1,130,2016,June,24,9,0,2,3,0.0,0,1,0,0,0,0,1,0,0,159.3,0,0,0,0,0,1,0,0,0,0,1,0
1,601,2017,March,9,2,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
0,117,2016,April,17,17,2,2,2,0.0,0,1,0,0,0,0,1,0,0,89.25,0,2,0,0,0,1,0,0,0,0,1,0
0,162,2017,June,26,28,0,4,2,0.0,0,1,0,0,0,0,0,0,0,117.85,0,3,0,1,0,0,0,0,0,0,1,0
0,320,2016,August,34,18,0,2,1,0.0,0,1,0,0,0,1,1,0,0,90.0,0,0,0,0,0,1,0,0,0,0,0,1
0,28,2017,July,29,17,1,1,2,0.0,0,1,0,0,0,2,1,0,0,160.0,0,1,0,0,0,1,0,0,0,0,1,0
1,257,2015,July,27,1,0,2,2,0.0,0,1,0,1,0,0,1,0,0,101.5,0,0,0,0,0,1,0,0,0,0,1,0
0,71,2016,August,35,26,2,2,2,0.0,0,1,0,0,0,0,1,0,0,131.4,0,1,0,0,0,1,0,0,0,0,1,0
1,92,2017,May,18,2,0,3,2,0.0,0,0,0,0,0,0,1,0,0,108.0,0,0,0,0,0,1,0,0,0,0,1,0
1,219,2017,June,23,9,1,2,2,0.0,0,1,0,0,0,0,1,0,0,105.0,0,0,0,0,0,1,1,0,0,0,1,0
0,162,2015,September,36,4,1,2,2,0.0,0,1,0,0,0,0,1,0,0,85.17,0,2,0,0,0,1,0,0,0,0,0,1
0,12,2016,January,4,19,0,2,1,0.0,0,1,0,0,0,2,1,0,0,71.0,0,0,0,0,0,1,0,0,0,0,0,1
0,13,2016,September,40,28,0,2,2,1.0,0,1,0,0,0,0,1,0,0,190.93,1,3,0,0,0,1,0,0,0,0,1,0
0,29,2017,June,23,5,1,2,2,0.0,0,1,0,0,0,0,1,0,0,128.47,0,0,0,0,0,1,0,0,0,0,1,0
1,9,2016,December,51,16,1,2,2,0.0,0,0,0,0,0,0,1,0,0,78.0,0,0,0,0,0,1,0,0,0,0,1,0
0,7,2016,December,51,13,0,1,1,0.0,0,1,1,0,1,1,0,1,0,88.0,0,0,1,0,0,0,0,0,0,0,1,0
0,213,2017,August,35,28,1,3,1,0.0,0,1,0,0,0,1,1,0,0,104.0,0,0,0,0,0,1,0,0,0,0,0,1
0,5,2017,July,28,14,0,1,2,0.0,0,1,0,0,0,0,1,0,0,150.0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,2016,September,38,13,0,1,2,0.0,0,1,0,0,0,1,0,0,0,169.0,0,0,0,1,0,0,0,0,0,0,1,0
1,200,2016,September,39,20,2,8,2,0.0,0,1,0,0,0,0,1,0,0,129.54,0,0,0,0,0,1,0,0,0,0,1,0
0,61,2016,April,18,30,1,1,2,0.0,0,1,0,0,0,1,1,0,0,89.75,0,1,0,0,0,1,0,1,0,0,1,0
1,143,2017,May,18,4,0,3,2,0.0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
0,85,2015,September,37,9,0,2,1,0.0,0,1,0,0,0,0,0,1,0,90.0,0,0,1,0,0,0,0,0,0,0,0,1
1,275,2017,August,33,17,0,2,2,1.0,0,1,0,0,0,0,1,0,0,125.1,0,0,0,0,0,1,0,0,0,0,1,0
1,178,2016,April,18,28,0,3,2,0.0,0,1,0,1,0,0,1,0,46,120.0,0,0,0,0,0,1,1,0,0,0,1,0
1,100,2015,October,44,31,1,1,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
0,184,2017,August,32,8,0,2,2,0.0,0,1,0,0,0,1,1,0,0,141.5,0,0,0,0,0,1,0,0,0,0,1,0
0,3,2016,October,41,2,2,2,2,0.0,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,1,0,0,0,0,1,0
1,91,2017,June,24,11,2,0,2,0.0,0,1,0,0,0,2,1,0,0,152.0,0,3,0,0,0,1,0,0,0,0,1,0
1,179,2017,August,32,7,1,2,2,0.0,0,1,0,0,0,0,1,0,0,130.5,0,0,0,0,0,1,0,0,0,0,1,0
0,0,2017,January,3,21,0,1,0,2.0,0,1,1,0,1,1,0,0,0,6.0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,2016,April,16,13,0,3,2,0.0,0,0,0,0,0,0,1,0,0,118.0,1,1,0,0,0,1,0,1,0,0,1,0
0,2,2015,September,38,14,1,3,2,0.0,0,1,0,0,0,1,1,0,0,145.0,0,2,0,0,0,1,0,1,0,0,1,0
1,363,2015,October,42,15,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,1,0,0,0
0,29,2017,January,3,18,0,3,1,0.0,0,1,0,0,0,0,1,0,0,65.0,0,0,0,0,0,1,0,0,0,0,0,1
0,45,2016,November,46,10,0,3,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,0,1,0,0,1,0
1,129,2017,April,14,8,2,3,2,2.0,0,1,0,0,0,0,1,0,0,168.0,0,0,0,0,0,1,0,0,0,0,1,0
0,95,2016,April,15,3,2,1,2,0.0,0,0,0,0,0,0,1,0,0,76.5,0,0,0,0,0,1,0,0,0,0,1,0
1,37,2016,November,47,13,2,4,2,0.0,0,1,0,0,0,0,1,0,0,88.4,0,1,0,0,0,1,0,0,0,0,1,0
0,2,2016,June,25,16,0,1,1,0.0,0,1,1,1,15,0,0,1,0,67.0,1,1,1,0,0,0,0,0,0,0,1,0
1,164,2017,May,20,15,1,2,1,0.0,0,1,0,0,0,0,0,0,0,160.0,0,0,0,0,0,1,1,0,0,0,1,0
1,283,2015,July,31,27,1,1,1,0.0,0,1,0,1,0,0,1,0,0,60.0,0,0,0,0,0,1,1,0,0,0,0,1
1,168,2017,May,21,26,1,2,2,0.0,0,1,0,0,0,0,0,1,0,140.0,0,0,0,0,0,1,1,0,0,0,1,0
0,282,2016,June,24,9,0,3,2,0.0,0,1,0,0,0,0,1,0,48,73.33,0,1,0,0,0,1,0,0,0,0,0,1
0,152,2017,August,33,19,2,2,2,0.0,0,1,0,0,0,0,1,0,0,80.1,0,0,0,0,0,1,0,0,0,0,1,0
0,15,2017,July,28,12,0,1,2,2.0,0,1,0,0,0,1,1,0,0,243.96,1,1,0,0,0,1,0,0,0,0,1,0
0,12,2015,August,36,30,1,0,2,0.0,0,1,0,0,0,0,1,0,0,79.0,0,0,0,1,0,0,0,0,0,0,1,0
1,33,2017,June,23,6,2,5,1,0.0,0,0,0,0,0,0,1,0,0,134.0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,2017,June,22,1,0,1,2,0.0,0,1,0,0,0,0,0,0,0,150.0,0,0,0,1,0,0,0,0,0,0,1,0
0,99,2017,May,19,13,2,3,2,0.0,0,1,0,0,0,0,1,0,0,140.4,0,1,0,0,0,1,0,0,0,0,1,0
1,41,2017,June,23,8,0,3,2,0.0,0,1,0,0,0,0,1,0,0,140.0,0,1,0,0,0,1,0,0,0,0,1,0
0,142,2016,April,18,29,0,2,2,0.0,0,1,0,0,0,0,1,0,0,65.0,0,1,0,0,0,1,0,0,0,0,0,1
1,57,2016,May,23,31,0,1,1,0.0,0,1,0,0,0,0,0,0,0,120.0,0,0,0,0,0,1,0,0,0,0,0,1
1,148,2017,July,27,3,1,3,3,0.0,0,1,0,0,0,1,1,0,0,152.1,0,0,0,0,0,1,0,0,0,0,1,0
1,251,2016,March,13,22,0,3,2,0.0,0,1,0,0,0,0,1,0,93,125.0,0,0,0,0,0,1,1,0,0,0,1,0
1,304,2016,November,45,3,0,3,2,0.0,0,1,0,0,0,0,1,0,0,89.0,0,0,0,0,0,1,1,0,0,0,1,0
1,104,2015,December,49,3,0,3,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,1,0,0,0,1,0
1,30,2017,May,21,22,1,1,1,0.0,0,1,0,0,0,0,0,0,0,144.0,0,0,0,1,0,0,0,0,0,0,0,1
0,22,2016,March,13,20,1,0,2,0.0,0,1,0,0,0,0,1,0,0,91.0,0,1,0,0,0,1,0,0,0,0,1,0
1,262,2017,March,11,16,2,3,2,0.0,0,1,0,0,0,0,1,0,0,85.0,0,1,0,0,0,1,0,0,0,0,1,0
1,247,2016,June,24,6,1,1,2,0.0,0,1,0,0,0,0,1,0,0,109.0,0,0,0,0,0,1,0,0,0,0,0,1
0,48,2017,February,8,22,0,2,1,0.0,0,1,0,0,0,0,0,0,0,65.0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,2015,October,41,7,0,4,1,0.0,0,1,0,0,0,0,1,0,0,159.75,0,1,0,0,0,1,0,1,0,0,1,0
0,244,2017,March,11,16,1,3,2,0.0,0,1,0,0,0,1,1,0,223,39.0,0,0,0,0,0,1,0,0,0,0,0,1
0,82,2016,May,21,16,1,1,2,0.0,0,0,0,0,0,0,1,0,0,116.1,0,1,0,0,0,1,0,0,0,0,0,1
0,37,2015,December,52,25,2,3,2,0.0,0,1,0,0,0,0,1,0,0,78.85,0,1,0,1,0,0,0,0,0,0,1,0
1,21,2017,January,5,30,4,10,1,0.0,0,0,0,0,0,0,1,0,0,59.5,0,0,0,0,1,0,0,0,0,0,1,0
0,105,2017,July,30,26,1,4,2,0.0,0,1,0,0,0,0,1,0,0,155.0,0,1,0,0,0,1,0,0,0,0,1,0
1,302,2016,May,19,5,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
1,267,2016,September,40,30,1,2,2,0.0,0,1,0,0,0,0,1,0,0,95.0,0,0,0,0,0,1,1,0,0,0,1,0
0,120,2016,September,37,9,2,2,2,0.0,0,1,0,0,0,0,1,0,0,139.5,0,0,0,1,0,0,0,0,0,0,1,0
0,112,2017,May,20,20,2,1,3,0.0,0,1,0,0,0,0,1,0,0,189.0,0,1,0,0,0,1,0,0,0,0,1,0
0,53,2016,September,38,15,0,1,2,0.0,0,1,0,0,0,0,1,0,0,135.9,0,1,0,0,0,1,0,0,0,0,1,0
0,69,2015,October,44,25,2,1,2,0.0,0,1,0,0,0,0,1,0,58,85.67,0,0,0,0,0,1,0,0,0,0,0,1
1,290,2016,June,25,17,1,2,2,0.0,0,1,0,0,0,0,1,0,108,72.0,0,0,0,0,0,1,0,0,0,0,0,1
0,111,2016,September,38,16,0,2,3,0.0,0,1,0,0,0,0,1,0,0,168.3,0,3,0,0,0,1,0,1,0,0,1,0
1,91,2016,June,23,3,1,2,2,0.0,0,1,0,0,0,0,1,0,0,90.95,0,0,0,0,0,1,0,0,0,0,1,0
0,38,2016,November,49,28,1,1,2,0.0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,1,0
0,46,2016,May,21,16,1,1,3,0.0,0,1,0,0,0,1,1,0,0,163.8,0,2,0,0,0,1,0,0,0,0,1,0
0,451,2017,July,28,12,0,3,2,0.0,0,1,0,0,0,0,1,0,0,112.67,0,1,0,0,0,1,0,0,0,0,0,1
0,135,2017,June,22,1,1,3,2,0.0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,0,1,0,1,0,0,1,0
1,164,2015,October,40,2,0,2,1,0.0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,0,1,0,0,0,0,0,1
0,164,2015,October,40,2,0,2,1,0.0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,0,1,0,1,0,0,0,1
1,120,2017,August,32,8,0,1,2,0.0,0,1,0,0,0,0,1,0,0,114.75,0,2,0,0,0,1,0,0,0,0,0,1
0,132,2017,July,26,1,1,1,3,0.0,0,1,0,0,0,0,1,0,0,152.1,0,0,0,0,0,1,0,0,0,0,1,0
0,16,2016,March,11,8,0,3,1,0.0,0,1,0,0,0,0,0,1,0,75.0,0,0,0,0,0,1,0,0,0,0,0,1
0,78,2017,March,12,25,2,2,2,0.0,0,1,0,0,0,0,1,0,0,77.23,0,1,0,0,0,1,0,1,0,0,1,0
0,72,2015,November,47,19,0,2,2,0.0,0,1,0,0,0,0,1,0,0,85.0,0,2,0,0,0,1,0,0,1,0,0,0
0,16,2015,August,35,29,1,1,2,0.0,0,1,0,0,0,0,1,0,0,90.0,0,2,0,0,0,1,0,0,1,0,0,0
0,107,2015,August,33,12,0,1,2,0.0,0,1,0,0,0,0,1,0,0,90.0,0,1,0,0,0,1,0,0,0,0,0,1
1,39,2015,August,33,14,0,2,2,0.0,0,1,0,0,0,0,1,0,0,101.5,0,0,0,0,0,1,0,0,0,0,0,1
1,59,2016,December,51,16,2,3,2,2.0,0,1,0,0,0,0,1,0,0,147.9,0,0,0,0,0,1,0,0,0,0,1,0
0,168,2016,August,33,13,0,1,3,0.0,0,1,0,0,0,0,1,0,0,146.7,0,1,0,0,0,1,0,1,0,0,1,0
0,41,2017,January,1,4,0,1,2,0.0,0,0,0,0,0,0,1,0,0,88.0,0,1,0,0,0,1,0,0,0,0,1,0
0,3,2015,November,45,5,0,1,2,0.0,0,1,0,0,0,0,1,0,0,107.0,0,1,0,0,0,1,0,0,1,0,0,0
0,63,2016,July,30,18,1,1,3,0.0,0,1,0,0,0,0,1,0,0,137.7,0,2,0,0,0,1,0,0,0,0,1,0
0,52,2016,March,12,13,2,2,2,0.0,0,0,0,0,0,0,1,0,0,51.0,0,0,0,0,0,1,0,0,0,0,1,0
0,91,2016,March,13,21,1,3,2,0.0,0,0,0,0,0,0,1,0,0,67.95,0,0,0,0,0,1,0,0,0,0,1,0
1,43,2017,June,23,8,0,2,3,0.0,0,1,0,0,0,0,1,0,0,240.0,0,1,0,0,0,1,0,0,0,0,1,0
0,2,2017,February,6,6,1,4,2,0.0,0,0,0,0,0,0,1,0,0,54.71,0,1,0,0,0,1,0,0,0,0,1,0
1,19,2017,January,5,30,1,1,2,0.0,0,0,0,0,0,0,1,0,0,88.0,0,1,0,0,0,1,0,0,0,0,1,0
0,63,2016,September,37,6,0,0,2,0.0,1,0,0,0,0,0,0,0,0,0.0,0,2,0,1,0,0,0,0,0,0,1,0
0,189,2016,July,31,30,2,3,2,0.0,0,1,0,0,0,0,1,0,0,90.95,0,1,0,0,0,1,0,0,0,0,0,1
1,115,2016,March,13,20,2,0,1,0.0,0,1,0,1,0,0,1,0,22,70.0,0,0,0,0,0,1,1,0,0,0,1,0
0,277,2017,February,9,28,0,1,1,0.0,0,0,0,0,0,0,1,0,0,71.1,0,2,0,0,0,1,0,0,0,0,1,0
1,327,2015,September,37,9,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,0,1
0,156,2017,April,17,28,1,2,3,0.0,0,1,0,0,0,0,1,0,0,166.5,0,0,0,0,0,1,0,0,0,0,1,0
0,28,2016,February,6,5,2,2,2,0.0,0,1,0,0,0,1,1,0,0,84.65,0,0,0,0,0,1,0,0,0,0,0,1
0,228,2017,August,34,21,1,1,2,0.0,0,1,0,0,0,0,1,0,0,130.5,0,0,0,0,0,1,0,0,0,0,1,0
1,280,2016,September,39,19,1,2,2,0.0,0,1,0,0,0,0,1,0,35,110.0,0,0,0,0,0,1,1,0,0,0,1,0
0,55,2015,December,53,31,0,3,1,0.0,0,1,0,0,0,0,1,0,0,62.67,0,0,0,0,0,1,0,0,0,0,1,0
1,350,2016,June,25,17,0,2,2,0.0,0,1,0,0,0,0,1,0,0,140.0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,2017,February,9,28,0,0,1,0.0,0,1,1,0,0,1,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0
0,251,2016,September,40,25,2,2,2,0.0,0,1,0,0,0,0,1,0,0,100.3,0,2,0,0,0,1,0,0,0,0,1,0
0,158,2017,March,13,27,1,1,2,0.0,0,1,0,0,0,0,1,0,0,95.0,0,1,0,0,0,1,0,0,0,0,0,1
0,92,2016,November,46,11,0,1,2,0.0,0,1,0,0,0,0,1,0,0,90.0,0,0,0,0,0,1,0,0,0,0,0,1
0,3,2017,January,2,11,0,2,2,0.0,0,0,0,0,0,0,1,0,0,88.75,1,2,0,0,0,1,0,0,0,0,1,0
0,181,2016,October,44,28,0,2,2,0.0,0,1,0,0,0,0,1,0,0,90.9,0,2,0,0,0,1,0,0,0,0,1,0
0,77,2016,March,14,27,2,4,2,0.0,0,1,0,0,0,0,1,0,0,94.49,0,1,0,0,0,1,0,0,0,0,1,0
0,25,2016,November,47,14,1,1,2,0.0,0,0,0,0,0,0,1,0,0,88.0,0,0,0,0,0,1,0,0,0,0,1,0
0,117,2016,May,20,13,2,2,2,0.0,0,0,0,0,0,0,1,0,0,99.45,0,1,0,0,0,1,0,0,0,0,1,0
1,194,2017,August,31,3,0,3,2,0.0,0,0,0,0,0,0,1,0,0,116.67,0,3,0,0,0,1,0,0,0,0,1,0
0,8,2017,February,7,15,0,2,1,0.0,0,1,0,0,0,0,1,0,0,65.0,0,0,0,0,0,1,0,1,0,0,0,1
0,2,2016,October,41,4,0,4,2,0.0,0,1,0,0,0,0,1,0,0,175.56,0,1,0,0,0,1,0,0,0,0,1,0
0,51,2017,July,27,7,2,3,2,0.0,0,0,0,0,0,0,1,0,0,149.0,0,2,0,0,0,1,0,0,0,0,1,0
0,83,2015,September,40,30,0,1,2,0.0,0,1,0,0,0,0,1,0,77,112.2,0,0,0,0,0,1,0,1,0,0,0,1
0,19,2016,September,39,19,1,1,2,1.0,0,0,0,0,0,0,1,0,0,95.9,0,1,0,0,0,1,0,0,0,0,1,0
1,18,2017,January,2,14,2,2,2,0.0,0,1,0,0,0,0,1,0,0,82.88,0,0,0,0,0,1,0,0,0,0,1,0
1,37,2016,December,50,9,2,3,1,0.0,0,0,0,0,0,0,1,0,0,51.05,0,1,0,0,0,1,0,0,0,0,1,0
0,13,2017,April,17,23,2,2,1,0.0,0,1,0,0,0,1,1,0,0,68.88,0,0,0,0,0,1,0,0,0,0,0,1
0,90,2017,May,19,10,0,2,2,0.0,0,1,0,0,0,0,1,0,0,129.6,0,0,0,0,0,1,0,0,0,0,1,0
0,144,2017,July,29,16,1,0,1,0.0,0,0,0,0,0,0,1,0,0,80.09,0,1,0,0,0,1,0,0,0,0,1,0
0,25,2016,April,16,11,1,0,2,0.0,0,1,0,0,0,0,1,0,0,101.0,0,1,0,0,0,1,0,0,0,0,1,0
0,39,2016,April,18,29,0,2,3,0.0,0,1,0,0,0,2,1,0,0,177.0,0,2,0,0,0,1,0,0,0,0,1,0
0,3,2016,May,19,2,1,2,2,0.0,0,1,0,0,0,2,0,0,0,152.0,0,1,0,1,0,0,0,1,0,0,1,0
0,69,2015,October,44,25,2,1,2,0.0,0,1,0,0,0,0,1,0,58,85.67,0,0,0,0,0,1,0,0,0,0,0,1
0,289,2017,May,21,24,0,3,2,0.0,0,1,0,0,0,0,1,0,0,123.3,0,1,0,0,0,1,0,0,0,0,1,0
0,6,2015,October,44,25,2,2,2,0.0,0,1,0,0,0,0,0,0,0,123.5,0,3,0,1,0,0,0,0,0,0,1,0
1,54,2016,October,44,29,2,1,2,0.0,0,1,0,0,0,0,1,0,0,95.0,0,1,0,0,0,1,1,0,0,0,1,0
1,65,2017,February,8,23,0,2,2,0.0,0,0,0,0,0,0,1,0,0,79.2,0,0,0,0,0,1,0,0,0,0,1,0
1,30,2016,September,40,25,2,0,2,0.0,0,0,0,0,0,0,1,0,0,89.1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,2015,October,42,14,0,1,1,0.0,0,1,0,0,0,0,1,0,0,129.0,0,0,0,0,0,1,0,0,0,0,1,0
1,44,2016,February,8,17,0,3,2,0.0,0,1,0,0,0,0,1,0,3,75.0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,2017,January,4,22,2,0,2,0.0,0,1,0,0,0,1,0,0,0,88.0,0,0,0,1,0,0,0,0,0,0,1,0
1,153,2017,June,25,21,0,4,1,0.0,0,1,0,0,0,0,0,1,0,110.0,0,0,0,0,0,1,1,0,0,0,1,0
1,358,2015,October,41,10,1,1,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
1,629,2017,March,13,30,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
1,304,2016,November,45,3,0,3,2,0.0,0,1,0,0,0,0,1,0,0,89.0,0,0,0,0,0,1,1,0,0,0,1,0
1,510,2016,December,49,1,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.8,0,0,0,0,0,1,1,0,0,0,1,0
0,62,2017,April,15,10,1,3,3,0.0,0,1,0,0,0,0,1,0,0,139.0,0,0,0,0,0,1,0,0,0,0,1,0
1,99,2016,February,8,19,0,1,2,0.0,0,1,0,1,0,0,0,1,0,80.0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2017,June,24,17,2,1,1,0.0,0,1,1,1,2,0,0,1,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
0,68,2017,May,20,17,0,4,2,0.0,0,0,0,0,0,0,1,0,0,144.0,0,0,0,0,0,1,0,0,0,0,1,0
0,3,2016,October,43,20,0,1,2,0.0,0,1,0,0,0,0,1,0,0,95.0,0,0,0,0,0,1,0,0,0,0,1,0
0,26,2015,September,37,12,2,1,2,0.0,0,1,0,0,0,0,1,0,0,124.0,0,3,0,0,0,1,0,0,1,0,0,0
0,21,2016,June,27,28,0,4,3,0.0,0,1,0,0,0,0,1,0,0,182.0,0,3,0,0,0,1,0,0,0,0,1,0
0,92,2015,October,41,7,0,4,2,0.0,0,1,0,0,0,0,1,0,58,70.0,0,0,0,0,0,1,0,0,0,0,0,1
0,40,2016,November,47,18,1,2,2,0.0,0,0,0,0,0,0,1,0,0,67.76,0,1,0,0,0,1,0,0,0,0,1,0
0,24,2016,December,53,30,0,1,2,2.0,0,1,0,0,0,0,1,0,0,206.0,0,0,0,0,0,1,0,0,0,0,1,0
1,167,2017,July,28,15,0,1,3,0.0,0,1,0,0,0,0,1,0,0,152.1,0,0,0,0,0,1,0,0,0,0,1,0
0,28,2017,March,11,12,2,0,2,0.0,0,1,0,0,0,0,1,0,0,108.0,0,1,0,0,0,1,0,0,0,0,1,0
0,18,2016,September,39,20,0,1,2,0.0,0,1,0,0,0,0,1,0,0,139.0,0,1,0,0,0,1,0,0,0,0,1,0
1,351,2015,October,40,3,2,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
0,135,2016,November,45,5,1,1,2,0.0,0,1,0,0,0,2,1,0,0,90.0,0,2,0,0,0,1,0,0,0,0,1,0
1,99,2015,October,44,30,2,2,2,0.0,0,1,0,0,0,0,1,0,0,65.0,0,0,0,0,0,1,1,0,0,0,1,0
1,70,2017,May,22,30,0,5,2,2.0,0,1,0,0,0,0,1,0,0,258.0,0,0,0,0,0,1,0,0,0,0,1,0
1,50,2016,November,47,18,1,2,2,0.0,0,1,0,0,0,0,1,0,0,93.6,0,2,0,0,0,1,0,0,0,0,1,0
0,180,2016,May,19,2,1,1,2,0.0,0,1,0,0,0,0,1,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,1
0,43,2017,June,22,3,2,1,2,0.0,0,1,0,0,0,0,1,0,0,179.0,0,1,0,0,0,1,0,0,0,0,0,1
0,143,2016,August,36,31,1,4,2,0.0,0,1,0,0,0,0,1,0,0,101.31,0,1,0,0,0,1,0,0,0,0,1,0
1,3,2016,December,52,21,1,4,2,0.0,0,1,0,0,0,0,1,0,0,82.88,0,0,0,0,0,1,0,0,0,0,1,0
